team_id,team_name,match_number_x,date,result,score,opponent,tournament,match_url,match_number_y,maps_played,map_results,our_scores,their_scores,total_maps,maps_won,maps_lost,all_players,all_player_teams,all_player_ratings
918,Global Esports,4,2025/05/22,W,1:0,TALON,EWC 2025,https://www.vlr.gg/489425/talon-vs-global-esports-esports-world-cup-2025-pacific-x-acl-qualifier-d1,4.0,['Ascent'],['W'],[13.0],[10.0],1.0,1.0,0.0,"['Killua', 'primmie', 'JitBoyS', 'Crws', 'thyy', 'Papi', 'Kr1stal', 'yoman', 'Deryeon', 'UdoTan', 'Killua', 'primmie', 'JitBoyS', 'Crws', 'thyy', 'Papi', 'Kr1stal', 'yoman', 'Deryeon', 'UdoTan']","['TLN', 'TLN', 'TLN', 'TLN', 'TLN', 'GE', 'GE', 'GE', 'GE', 'GE', 'TLN', 'TLN', 'TLN', 'TLN', 'TLN', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.15, 1.02, 0.8, 0.78, 0.46, 1.26, 1.15, 1.12, 1.11, 0.86, 1.15, 1.02, 0.8, 0.78, 0.46, 1.26, 1.15, 1.12, 1.11, 0.86]"
918,Global Esports,5,2025/05/22,W,1:0,T1,EWC 2025,https://www.vlr.gg/489423/t1-vs-global-esports-esports-world-cup-2025-pacific-x-acl-qualifier-d1,5.0,['Ascent'],['W'],[13.0],[7.0],1.0,1.0,0.0,"['BuZz', 'iZu', 'stax', 'Meteor', 'DH', 'UdoTan', 'Kr1stal', 'yoman', 'Deryeon', 'Papi', 'BuZz', 'iZu', 'stax', 'Meteor', 'DH', 'UdoTan', 'Kr1stal', 'yoman', 'Deryeon', 'Papi']","['T1', 'T1', 'T1', 'T1', 'T1', 'GE', 'GE', 'GE', 'GE', 'GE', 'T1', 'T1', 'T1', 'T1', 'T1', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.06, 0.88, 0.75, 0.7, 0.49, 1.45, 1.37, 1.35, 1.0, 0.95, 1.06, 0.88, 0.75, 0.7, 0.49, 1.45, 1.37, 1.35, 1.0, 0.95]"
918,Global Esports,6,2025/04/19,L,0:2,Paper Rex,VCT 25: PAC Stage 1,https://www.vlr.gg/458830/paper-rex-vs-global-esports-champions-tour-2025-pacific-stage-1-w5,6.0,"['Split', 'Lotus']","['L', 'L']","[5.0, 9.0]","[13.0, 13.0]",2.0,0.0,2.0,"['d4v41', 'f0rsakeN', 'Jinggg', 'PatMen', 'something', 'Deryeon', 'UdoTan', 'Kr1stal', 'Papi', 'kellyS', 'd4v41', 'f0rsakeN', 'Jinggg', 'PatMen', 'something', 'Deryeon', 'UdoTan', 'Kr1stal', 'Papi', 'kellyS']","['PRX', 'PRX', 'PRX', 'PRX', 'PRX', 'GE', 'GE', 'GE', 'GE', 'GE', 'PRX', 'PRX', 'PRX', 'PRX', 'PRX', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.52, 1.36, 1.36, 0.79, 0.41, 1.01, 0.98, 0.88, 0.87, 0.77, 1.52, 1.36, 1.36, 0.79, 0.41, 1.01, 0.98, 0.88, 0.87, 0.77]"
918,Global Esports,7,2025/04/13,L,0:2,Gen.G,VCT 25: PAC Stage 1,https://www.vlr.gg/458826/gen-g-vs-global-esports-champions-tour-2025-pacific-stage-1-w4,7.0,"['Haven', 'Pearl']","['L', 'L']","[5.0, 7.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Karon', 'Foxy9', 'Ash', 'Munchkin', 't3xture', 'Kr1stal', 'UdoTan', 'kellyS', 'Papi', 'Deryeon', 'Karon', 'Foxy9', 'Ash', 'Munchkin', 't3xture', 'Kr1stal', 'UdoTan', 'kellyS', 'Papi', 'Deryeon']","['GEN', 'GEN', 'GEN', 'GEN', 'GEN', 'GE', 'GE', 'GE', 'GE', 'GE', 'GEN', 'GEN', 'GEN', 'GEN', 'GEN', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.28, 1.23, 1.22, 1.04, 0.95, 1.14, 1.03, 0.77, 0.7, 0.61, 1.28, 1.23, 1.22, 1.04, 0.95, 1.14, 1.03, 0.77, 0.7, 0.61]"
918,Global Esports,8,2025/04/07,L,0:2,DRX,VCT 25: PAC Stage 1,https://www.vlr.gg/458821/drx-vs-global-esports-champions-tour-2025-pacific-stage-1-w3,8.0,"['Ascent', 'Split']","['L', 'L']","[3.0, 10.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Flashback', 'Estrella', 'free1ng', 'MaKo', 'HYUNMIN', 'Kr1stal', 'UdoTan', 'Papi', 'kellyS', 'yokam', 'Flashback', 'Estrella', 'free1ng', 'MaKo', 'HYUNMIN', 'Kr1stal', 'UdoTan', 'Papi', 'kellyS', 'yokam']","['DRX', 'DRX', 'DRX', 'DRX', 'DRX', 'GE', 'GE', 'GE', 'GE', 'GE', 'DRX', 'DRX', 'DRX', 'DRX', 'DRX', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.35, 1.34, 1.14, 0.92, 0.91, 0.99, 0.95, 0.83, 0.78, 0.54, 1.35, 1.34, 1.14, 0.92, 0.91, 0.99, 0.95, 0.83, 0.78, 0.54]"
918,Global Esports,9,2025/03/31,L,0:2,BOOM Esports,VCT 25: PAC Stage 1,https://www.vlr.gg/458816/boom-esports-vs-global-esports-champions-tour-2025-pacific-stage-1-w2,9.0,"['Lotus', 'Haven']","['L', 'L']","[1.0, 11.0]","[13.0, 13.0]",2.0,0.0,2.0,"['BerserX', 'dos9', 'NcSlasher', 'Famouz', 'Shiro', 'UdoTan', 'Kr1stal', 'kellyS', 'Papi', 'yokam']","['BME', 'BME', 'BME', 'BME', 'BME', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.64, 1.33, 1.17, 1.15, 1.08, 1.24, 0.96, 0.8, 0.55, 0.38]"
918,Global Esports,10,2025/03/22,W,2:0,DetonatioN FocusMe,VCT 25: PAC Stage 1,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1,10.0,"['Lotus', 'Pearl']","['W', 'W']","[13.0, 13.0]","[7.0, 11.0]",2.0,2.0,0.0,"['Akame', 'Meiy', 'Jinboong', 'gyen', 'Art', 'Kr1stal', 'kellyS', 'Papi', 'UdoTan', 'yokam', 'Akame', 'Meiy', 'Jinboong', 'gyen', 'Art', 'Kr1stal', 'kellyS', 'Papi', 'UdoTan', 'yokam']","['DFM', 'DFM', 'DFM', 'DFM', 'DFM', 'GE', 'GE', 'GE', 'GE', 'GE', 'DFM', 'DFM', 'DFM', 'DFM', 'DFM', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.04, 1.04, 1.04, 0.84, 0.59, 1.36, 1.21, 1.03, 1.02, 0.71, 1.04, 1.04, 1.04, 0.84, 0.59, 1.36, 1.21, 1.03, 1.02, 0.71]"
918,Global Esports,11,2025/01/27,L,0:2,DetonatioN FocusMe,VCT 25: PAC Kickoff,https://www.vlr.gg/430528/global-esports-vs-detonation-focusme-champions-tour-2025-pacific-kickoff-lr1,11.0,"['Abyss', 'Split']","['L', 'L']","[8.0, 12.0]","[13.0, 14.0]",2.0,0.0,2.0,"['kellyS', 'Kr1stal', 'Deryeon', 'UdoTan', 'Papi', 'Meiy', 'Akame', 'Jinboong', 'gyen', 'Art', 'kellyS', 'Kr1stal', 'Deryeon', 'UdoTan', 'Papi', 'Meiy', 'Akame', 'Jinboong', 'gyen', 'Art']","['GE', 'GE', 'GE', 'GE', 'GE', 'DFM', 'DFM', 'DFM', 'DFM', 'DFM', 'GE', 'GE', 'GE', 'GE', 'GE', 'DFM', 'DFM', 'DFM', 'DFM', 'DFM']","[1.06, 0.9, 0.89, 0.79, 0.77, 1.37, 1.24, 1.06, 0.94, 0.87, 1.06, 0.9, 0.89, 0.79, 0.77, 1.37, 1.24, 1.06, 0.94, 0.87]"
918,Global Esports,12,2025/01/25,L,1:2,TALON,VCT 25: PAC Kickoff,https://www.vlr.gg/430519/talon-vs-global-esports-champions-tour-2025-pacific-kickoff-ubqf,12.0,"['Split', 'Abyss', 'Lotus']","['W', 'L', 'L']","[13.0, 9.0, 8.0]","[6.0, 13.0, 13.0]",3.0,1.0,2.0,"['JitBoyS', 'primmie', 'ban', 'Governor', 'Crws', 'Kr1stal', 'UdoTan', 'Papi', 'Deryeon', 'kellyS', 'JitBoyS', 'primmie', 'ban', 'Governor', 'Crws', 'Kr1stal', 'UdoTan', 'Papi', 'Deryeon', 'kellyS']","['TLN', 'TLN', 'TLN', 'TLN', 'TLN', 'GE', 'GE', 'GE', 'GE', 'GE', 'TLN', 'TLN', 'TLN', 'TLN', 'TLN', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.12, 1.1, 0.86, 0.82, 0.76, 1.21, 1.17, 0.96, 0.83, 0.7, 1.12, 1.1, 0.86, 0.82, 0.76, 1.21, 1.17, 0.96, 0.83, 0.7]"
918,Global Esports,13,2025/01/19,W,2:1,Team Secret,VCT 25: PAC Kickoff,https://www.vlr.gg/430516/global-esports-vs-team-secret-champions-tour-2025-pacific-kickoff-ur1,13.0,"['Abyss', 'Split', 'Pearl']","['L', 'W', 'W']","[3.0, 13.0, 13.0]","[13.0, 7.0, 6.0]",3.0,2.0,1.0,"['Papi', 'Kr1stal', 'Deryeon', 'UdoTan', 'kellyS', 'Jremy', 'JessieVash', '2GE', 'Wild0reoo', 'invy', 'Papi', 'Kr1stal', 'Deryeon', 'UdoTan', 'kellyS', 'Jremy', 'JessieVash', '2GE', 'Wild0reoo', 'invy']","['GE', 'GE', 'GE', 'GE', 'GE', 'TS', 'TS', 'TS', 'TS', 'TS', 'GE', 'GE', 'GE', 'GE', 'GE', 'TS', 'TS', 'TS', 'TS', 'TS']","[1.23, 1.15, 0.96, 0.93, 0.85, 1.16, 0.99, 0.9, 0.86, 0.83, 1.23, 1.15, 0.96, 0.93, 0.85, 1.16, 0.99, 0.9, 0.86, 0.83]"
918,Global Esports,14,2024/11/23,W,2:0,All Gamers,GE: Face Off,https://www.vlr.gg/422761/global-esports-vs-all-gamers-global-esports-face-off-main-event,14.0,"['Sunset', 'Haven']","['W', 'W']","[13.0, 13.0]","[5.0, 8.0]",2.0,2.0,0.0,"['Kr1stal', 'kellyS', 'UdoTan', 'Papi', 'yokam', 'BugattiVeyron', 'TLN', 'ca1m', 'RGYNB', 'bunt', 'wdknahnw', 'Kr1stal', 'kellyS', 'UdoTan', 'Papi', 'yokam', 'BugattiVeyron', 'TLN', 'ca1m', 'RGYNB', 'bunt', 'wdknahnw']","['GE', 'GE', 'GE', 'GE', 'GE', 'AG', 'AG', 'AG', 'AG', 'AG', 'AG', 'GE', 'GE', 'GE', 'GE', 'GE', 'AG', 'AG', 'AG', 'AG', 'AG', 'AG']","[1.46, 1.34, 1.27, 1.07, 1.01, 1.04, 1.0, 0.85, 0.69, 0.66, 0.39, 1.46, 1.34, 1.27, 1.07, 1.01, 1.04, 1.0, 0.85, 0.69, 0.66, 0.39]"
918,Global Esports,15,2024/11/21,L,1:2,BOOM Esports,GE: Face Off,https://www.vlr.gg/422760/global-esports-vs-boom-esports-global-esports-face-off-main-event,15.0,"['Ascent', 'Split', 'Bind']","['L', 'W', 'L']","[10.0, 13.0, 10.0]","[13.0, 5.0, 13.0]",3.0,1.0,2.0,"['Kr1stal', 'yokam', 'Papi', 'kellyS', 'UdoTan', 'NcSlasher', 'Famouz', 'Shiro', 'BerserX', 'dos9']","['GE', 'GE', 'GE', 'GE', 'GE', 'BME', 'BME', 'BME', 'BME', 'BME']","[1.32, 1.08, 0.98, 0.88, 0.83, 1.11, 1.1, 0.96, 0.93, 0.89]"
918,Global Esports,16,2024/11/20,W,2:0,Rare Atom,GE: Face Off,https://www.vlr.gg/422759/global-esports-vs-rare-atom-global-esports-face-off-main-event,16.0,"['Ascent', 'Split']","['W', 'W']","[13.0, 13.0]","[1.0, 5.0]",2.0,2.0,0.0,"['UdoTan', 'Kr1stal', 'kellyS', 'Papi', 'yokam', 'Satoshi', 'zhe', 'Minato', 'Yueluo', 'Midnight', 'UdoTan', 'Kr1stal', 'kellyS', 'Papi', 'yokam', 'Satoshi', 'zhe', 'Minato', 'Yueluo', 'Midnight']","['GE', 'GE', 'GE', 'GE', 'GE', 'RA', 'RA', 'RA', 'RA', 'RA', 'GE', 'GE', 'GE', 'GE', 'GE', 'RA', 'RA', 'RA', 'RA', 'RA']","[1.51, 1.49, 1.41, 1.28, 0.84, 0.99, 0.73, 0.59, 0.56, 0.37, 1.51, 1.49, 1.41, 1.28, 0.84, 0.99, 0.73, 0.59, 0.56, 0.37]"
918,Global Esports,17,2024/11/19,L,1:2,NAOS,GE: Face Off,https://www.vlr.gg/422758/global-esports-vs-naos-global-esports-face-off-main-event,17.0,"['Split', 'Sunset', 'Haven']","['L', 'W', 'L']","[10.0, 13.0, 3.0]","[13.0, 10.0, 13.0]",3.0,1.0,2.0,"['yokam', 'kellyS', 'Kr1stal', 'UdoTan', 'Papi', 'JA', 'xavi8k', 'Mojer', 'Nexi', 'Emman']","['GE', 'GE', 'GE', 'GE', 'GE', 'NAOS', 'NAOS', 'NAOS', 'NAOS', 'NAOS']","[1.12, 1.03, 0.88, 0.85, 0.82, 1.46, 1.07, 1.06, 1.0, 0.89]"
918,Global Esports,18,2024/11/18,W,2:0,Orangutan,GE: Face Off,https://www.vlr.gg/422757/global-esports-vs-orangutan-global-esports-face-off-main-event,18.0,"['Haven', 'Sunset']","['W', 'W']","[13.0, 13.0]","[11.0, 4.0]",2.0,2.0,0.0,"['Kr1stal', 'UdoTan', 'Papi', 'kellyS', 'yokam', 'Venka', 'Hoax', 'Techno', 'hellff', 'deecee']","['GE', 'GE', 'GE', 'GE', 'GE', 'OGS', 'OGS', 'OGS', 'OGS', 'OGS']","[1.38, 1.37, 1.15, 0.99, 0.94, 1.03, 1.0, 0.85, 0.7, 0.63]"
918,Global Esports,19,2024/07/05,L,0:2,Gen.G,VCT 24: PAC Stage 2,https://www.vlr.gg/314359/gen-g-vs-global-esports-champions-tour-2024-pacific-stage-2-w4,19.0,"['Lotus', 'Ascent']","['L', 'L']","[1.0, 6.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Lakia', 'Meteor', 'Munchkin', 't3xture', 'Karon', 'Lightningfast', 'Polvi', 'Benkai', 'blaZek1ng', 'Russ', 'Lakia', 'Meteor', 'Munchkin', 't3xture', 'Karon', 'Lightningfast', 'Polvi', 'Benkai', 'blaZek1ng', 'Russ']","['GEN', 'GEN', 'GEN', 'GEN', 'GEN', 'GE', 'GE', 'GE', 'GE', 'GE', 'GEN', 'GEN', 'GEN', 'GEN', 'GEN', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.59, 1.54, 1.34, 1.31, 1.18, 0.72, 0.67, 0.67, 0.59, 0.42, 1.59, 1.54, 1.34, 1.31, 1.18, 0.72, 0.67, 0.67, 0.59, 0.42]"
918,Global Esports,20,2024/06/30,L,1:2,T1,VCT 24: PAC Stage 2,https://www.vlr.gg/314354/global-esports-vs-t1-champions-tour-2024-pacific-stage-2-w3,20.0,"['Icebox', 'Lotus', 'Ascent']","['W', 'L', 'L']","[13.0, 8.0, 8.0]","[10.0, 13.0, 13.0]",3.0,1.0,2.0,"['blaZek1ng', 'Russ', 'Benkai', 'Polvi', 'Lightningfast', 'iZu', 'Sayaplayer', 'stax', 'carpe', 'xccurate', 'blaZek1ng', 'Russ', 'Benkai', 'Polvi', 'Lightningfast', 'iZu', 'Sayaplayer', 'stax', 'carpe', 'xccurate']","['GE', 'GE', 'GE', 'GE', 'GE', 'T1', 'T1', 'T1', 'T1', 'T1', 'GE', 'GE', 'GE', 'GE', 'GE', 'T1', 'T1', 'T1', 'T1', 'T1']","[1.05, 1.0, 0.97, 0.94, 0.73, 1.38, 1.24, 1.22, 0.96, 0.64, 1.05, 1.0, 0.97, 0.94, 0.73, 1.38, 1.24, 1.22, 0.96, 0.64]"
918,Global Esports,21,2024/06/23,W,2:0,BLEED,VCT 24: PAC Stage 2,https://www.vlr.gg/314348/global-esports-vs-bleed-champions-tour-2024-pacific-stage-2-w2,21.0,"['Lotus', 'Sunset']","['W', 'W']","[13.0, 13.0]","[6.0, 6.0]",2.0,2.0,0.0,"['Benkai', 'Polvi', 'blaZek1ng', 'Russ', 'Lightningfast', 'sScary', 'Retla', 'crazyguy', 'Zest', 'Deryeon']","['GE', 'GE', 'GE', 'GE', 'GE', 'BLD', 'BLD', 'BLD', 'BLD', 'BLD']","[1.55, 1.13, 1.08, 1.08, 1.01, 1.28, 0.85, 0.7, 0.69, 0.64]"
918,Global Esports,22,2024/06/17,L,0:2,Team Secret,VCT 24: PAC Stage 2,https://www.vlr.gg/314345/team-secret-vs-global-esports-champions-tour-2024-pacific-stage-2-w1,22.0,"['Sunset', 'Ascent']","['L', 'L']","[8.0, 10.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Wild0reoo', 'Jremy', 'invy', '2GE', 'JessieVash', 'blaZek1ng', 'Polvi', 'Russ', 'Benkai', 'Lightningfast', 'Wild0reoo', 'Jremy', 'invy', '2GE', 'JessieVash', 'blaZek1ng', 'Polvi', 'Russ', 'Benkai', 'Lightningfast']","['TS', 'TS', 'TS', 'TS', 'TS', 'GE', 'GE', 'GE', 'GE', 'GE', 'TS', 'TS', 'TS', 'TS', 'TS', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.35, 1.23, 1.13, 0.98, 0.93, 1.07, 1.06, 0.82, 0.75, 0.73, 1.35, 1.23, 1.13, 0.98, 0.93, 1.07, 1.06, 0.82, 0.75, 0.73]"
918,Global Esports,23,2024/04/27,W,2:1,DetonatioN FocusMe,VCT 24: PAC Stage 1,https://www.vlr.gg/314326/global-esports-vs-detonation-focusme-champions-tour-2024-pacific-stage-1-w4,23.0,"['Split', 'Lotus', 'Ascent']","['L', 'W', 'W']","[10.0, 13.0, 13.0]","[13.0, 5.0, 11.0]",3.0,2.0,1.0,"['Polvi', 'Lightningfast', 'Russ', 'blaZek1ng', 'Benkai', 'Anthem', 'Meiy', 'neth', 'Medusa', 'SSeeS', 'Polvi', 'Lightningfast', 'Russ', 'blaZek1ng', 'Benkai', 'Anthem', 'Meiy', 'neth', 'Medusa', 'SSeeS']","['GE', 'GE', 'GE', 'GE', 'GE', 'DFM', 'DFM', 'DFM', 'DFM', 'DFM', 'GE', 'GE', 'GE', 'GE', 'GE', 'DFM', 'DFM', 'DFM', 'DFM', 'DFM']","[1.25, 1.19, 1.14, 1.07, 0.91, 1.08, 0.91, 0.88, 0.86, 0.76, 1.25, 1.19, 1.14, 1.07, 0.91, 1.08, 0.91, 0.88, 0.86, 0.76]"
918,Global Esports,24,2024/04/23,L,0:2,Paper Rex,VCT 24: PAC Stage 1,https://www.vlr.gg/314324/global-esports-vs-paper-rex-champions-tour-2024-pacific-stage-1-w3,24.0,"['Sunset', 'Icebox']","['L', 'L']","[4.0, 7.0]","[13.0, 13.0]",2.0,0.0,2.0,"['blaZek1ng', 'Polvi', 'Benkai', 'Russ', 'Lightningfast', 'Jinggg', 'd4v41', 'mindfreak', 'f0rsakeN', 'something']","['GE', 'GE', 'GE', 'GE', 'GE', 'PRX', 'PRX', 'PRX', 'PRX', 'PRX']","[1.29, 1.02, 0.76, 0.7, 0.53, 1.37, 1.34, 1.2, 1.07, 1.04]"
918,Global Esports,25,2024/04/21,W,2:0,Rex Regum Qeon,VCT 24: PAC Stage 1,https://www.vlr.gg/314319/global-esports-vs-rex-regum-qeon-champions-tour-2024-pacific-stage-1-w3,25.0,"['Lotus', 'Icebox']","['W', 'W']","[13.0, 13.0]","[10.0, 4.0]",2.0,2.0,0.0,"['Polvi', 'blaZek1ng', 'Benkai', 'Lightningfast', 'Russ', 'Jemkin', 'Lmemore', 'xffero', '2GE', 'fl1pzjder', 'Polvi', 'blaZek1ng', 'Benkai', 'Lightningfast', 'Russ', 'Jemkin', 'Lmemore', 'xffero', '2GE', 'fl1pzjder']","['GE', 'GE', 'GE', 'GE', 'GE', 'RRQ', 'RRQ', 'RRQ', 'RRQ', 'RRQ', 'GE', 'GE', 'GE', 'GE', 'GE', 'RRQ', 'RRQ', 'RRQ', 'RRQ', 'RRQ']","[1.44, 1.38, 0.98, 0.94, 0.8, 1.12, 0.93, 0.79, 0.69, 0.68, 1.44, 1.38, 0.98, 0.94, 0.8, 1.12, 0.93, 0.79, 0.69, 0.68]"
918,Global Esports,26,2024/04/15,L,1:2,TALON,VCT 24: PAC Stage 1,https://www.vlr.gg/314314/global-esports-vs-talon-esports-champions-tour-2024-pacific-stage-1-w2,26.0,"['Icebox', 'Breeze', 'Lotus']","['W', 'L', 'L']","[13.0, 12.0, 6.0]","[4.0, 14.0, 13.0]",3.0,1.0,2.0,"['Lightningfast', 'Benkai', 'Russ', 'blaZek1ng', 'Polvi', 'JitBoyS', 'Governor', 'ban', 'Crws', 'Surf', 'Lightningfast', 'Benkai', 'Russ', 'blaZek1ng', 'Polvi', 'JitBoyS', 'Governor', 'ban', 'Crws', 'Surf']","['GE', 'GE', 'GE', 'GE', 'GE', 'TLN', 'TLN', 'TLN', 'TLN', 'TLN', 'GE', 'GE', 'GE', 'GE', 'GE', 'TLN', 'TLN', 'TLN', 'TLN', 'TLN']","[1.39, 0.98, 0.97, 0.89, 0.77, 1.14, 1.12, 0.93, 0.87, 0.68, 1.39, 0.98, 0.97, 0.89, 0.77, 1.14, 1.12, 0.93, 0.87, 0.68]"
918,Global Esports,27,2024/04/08,L,0:2,DRX,VCT 24: PAC Stage 1,https://www.vlr.gg/314306/global-esports-vs-drx-champions-tour-2024-pacific-stage-1-w1,27.0,"['Ascent', 'Lotus']","['L', 'L']","[8.0, 6.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Russ', 'Benkai', 'Lightningfast', 'Polvi', 'blaZek1ng', 'Foxy9', 'MaKo', 'BuZz', 'BeYN', 'stax']","['GE', 'GE', 'GE', 'GE', 'GE', 'DRX', 'DRX', 'DRX', 'DRX', 'DRX']","[1.14, 0.89, 0.8, 0.75, 0.62, 1.38, 1.32, 1.13, 1.07, 0.88]"
918,Global Esports,28,2024/04/06,L,1:2,ZETA DIVISION,VCT 24: PAC Stage 1,https://www.vlr.gg/314301/global-esports-vs-zeta-division-champions-tour-2024-pacific-stage-1-w1,28.0,"['Sunset', 'Icebox', 'Ascent']","['L', 'W', 'L']","[1.0, 13.0, 8.0]","[13.0, 10.0, 13.0]",3.0,1.0,2.0,"['Lightningfast', 'Russ', 'Benkai', 'blaZek1ng', 'Polvi', 'Laz', 'Dep', 'yuran', 'SugarZ3ro', 'hiroronn', 'Lightningfast', 'Russ', 'Benkai', 'blaZek1ng', 'Polvi', 'Laz', 'Dep', 'yuran', 'SugarZ3ro', 'hiroronn']","['GE', 'GE', 'GE', 'GE', 'GE', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'GE', 'GE', 'GE', 'GE', 'GE', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA']","[1.1, 1.0, 0.78, 0.74, 0.71, 1.35, 1.26, 1.12, 1.05, 0.95, 1.1, 1.0, 0.78, 0.74, 0.71, 1.35, 1.26, 1.12, 1.05, 0.95]"
918,Global Esports,29,2024/02/21,L,0:2,ZETA DIVISION,VCT 24: PAC Kickoff,https://www.vlr.gg/296739/zeta-division-vs-global-esports-champions-tour-2024-pacific-kickoff-decider-a,29.0,"['Bind', 'Lotus']","['L', 'L']","[8.0, 3.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Dep', 'Laz', 'yuran', 'hiroronn', 'SugarZ3ro', 'blaZek1ng', 'Benkai', 'Lightningfast', 'Russ', 'Polvi', 'Dep', 'Laz', 'yuran', 'hiroronn', 'SugarZ3ro', 'blaZek1ng', 'Benkai', 'Lightningfast', 'Russ', 'Polvi']","['ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'GE', 'GE', 'GE', 'GE', 'GE', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.46, 1.34, 1.32, 1.22, 0.85, 0.89, 0.75, 0.71, 0.69, 0.57, 1.46, 1.34, 1.32, 1.22, 0.85, 0.89, 0.75, 0.71, 0.69, 0.57]"
918,Global Esports,30,2024/02/19,W,2:1,BLEED,VCT 24: PAC Kickoff,https://www.vlr.gg/296738/bleed-vs-global-esports-champions-tour-2024-pacific-kickoff-elim-a,30.0,"['Sunset', 'Icebox', 'Split']","['W', 'L', 'W']","[13.0, 10.0, 13.0]","[9.0, 13.0, 11.0]",3.0,2.0,1.0,"['Egoist', 'Deryeon', 'sScary', 'yay', 'crazyguy', 'Benkai', 'blaZek1ng', 'Russ', 'Polvi', 'Lightningfast']","['BLD', 'BLD', 'BLD', 'BLD', 'BLD', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.28, 1.15, 1.03, 0.73, 0.7, 1.14, 1.13, 1.01, 0.88, 0.79]"
918,Global Esports,31,2024/02/18,L,0:2,ZETA DIVISION,VCT 24: PAC Kickoff,https://www.vlr.gg/296730/zeta-division-vs-global-esports-champions-tour-2024-pacific-kickoff-opening-a,31.0,"['Bind', 'Icebox']","['L', 'L']","[10.0, 7.0]","[13.0, 13.0]",2.0,0.0,2.0,"['yuran', 'hiroronn', 'Dep', 'SugarZ3ro', 'Laz', 'Polvi', 'Lightningfast', 'blaZek1ng', 'Russ', 'Benkai', 'yuran', 'hiroronn', 'Dep', 'SugarZ3ro', 'Laz', 'Polvi', 'Lightningfast', 'blaZek1ng', 'Russ', 'Benkai']","['ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'GE', 'GE', 'GE', 'GE', 'GE', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'ZETA', 'GE', 'GE', 'GE', 'GE', 'GE']","[1.38, 1.34, 1.2, 1.15, 0.89, 0.88, 0.81, 0.77, 0.65, 0.63, 1.38, 1.34, 1.2, 1.15, 0.89, 0.88, 0.81, 0.77, 0.65, 0.63]"
918,Global Esports,32,2023/12/16,W,2:1,FURIA,Convergence 2023,https://www.vlr.gg/289452/global-esports-vs-furia-convergence-2023-d3,32.0,"['Sunset', 'Breeze', 'Haven']","['W', 'L', 'W']","[13.0, 12.0, 13.0]","[8.0, 14.0, 11.0]",3.0,2.0,1.0,"['blaZek1ng', 'Lightningfast', 'Russ', 'Polvi', 'skillZ', 'mwzera', 'kon4n', 'havoc', 'liazzi', 'Khalil', 'blaZek1ng', 'Lightningfast', 'Russ', 'Polvi', 'skillZ', 'mwzera', 'kon4n', 'havoc', 'liazzi', 'Khalil']","['GE', 'GE', 'GE', 'GE', 'GE', 'FUR', 'FUR', 'FUR', 'FUR', 'FUR', 'GE', 'GE', 'GE', 'GE', 'GE', 'FUR', 'FUR', 'FUR', 'FUR', 'FUR']","[1.25, 1.09, 1.06, 1.03, 0.8, 1.48, 0.95, 0.81, 0.73, 0.66, 1.25, 1.09, 1.06, 1.03, 0.8, 1.48, 0.95, 0.81, 0.73, 0.66]"
